Id,Name,Set_of_Attrdeps,Set_of_Methoddeps
231,protocol.jdbc.config.SqlConfig,"{attrDeps:{protocol.http.control.CookieManager:1,protocol.http.control.HeaderManager:1,protocol.http.control.AuthManager:1,protocol.java.config.JavaConfig:1,threads.ThreadGroup:1,assertions.DurationAssertion:1,control.GenericController:1,protocol.http.modifier.AnchorModifier:1,config.Arguments:1,protocol.http.control.Cookie:1,protocol.http.control.Authorization:1,samplers.RemoteListenerWrapper:1,testelement.TestPlan:1,config.ConfigTestElement:1,protocol.http.modifier.URLRewritingModifier:1,protocol.http.modifier.ParamMask:1,reporters.AbstractListenerElement:1,samplers.RemoteSampleListenerWrapper:1,protocol.http.modifier.ParamModifier:1,config.LoginConfig:1,assertions.ResponseAssertion:1,protocol.http.control.Header:1,timers.ConstantTimer:1,samplers.AbstractSampler:1,config.Argument:1,samplers.RemoteTestListenerWrapper:1}}","{methodDeps:{protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:2,protocol.http.control.AuthManager:2,protocol.java.config.JavaConfig:2,threads.ThreadGroup:2,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.Arguments:2,protocol.http.control.Cookie:2,protocol.http.control.Authorization:2,testelement.AbstractTestElement:2,samplers.RemoteListenerWrapper:2,testelement.TestPlan:2,config.ConfigTestElement:2,protocol.http.modifier.URLRewritingModifier:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:2,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,config.LoginConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,timers.ConstantTimer:2,samplers.AbstractSampler:2,config.Argument:2,samplers.RemoteTestListenerWrapper:2}}"
367,visualizers.TreeVisualizer,"{attrDeps:{samplers.Clearable:1,reporters.AssertionReporter:1,reporters.MailerResultCollector:1,reporters.ResultCollector:1}}","{methodDeps:{samplers.Clearable:1,reporters.AssertionReporter:1,samplers.SampleResult:2,reporters.MailerResultCollector:1,reporters.ResultCollector:1}}"
184,protocol.http.modifier.gui.AnchorModifierGui,"{attrDeps:{testelement.AbstractTestElement:1,samplers.gui.AbstractSamplerGui:4,control.gui.TestPlanGui:3,config.gui.AbstractModifierGui:3,testelement.TestElement:1,control.gui.AbstractControllerGui:3,control.Controller:1,timers.gui.AbstractTimerGui:3,visualizers.gui.AbstractVisualizer:4,config.gui.AbstractConfigGui:3,assertions.gui.AbstractAssertionGui:4,config.gui.AbstractResponseBasedModifierGui:3,samplers.Sampler:1}}","{methodDeps:{util.JMeterUtils:2,gui.AbstractJMeterGuiComponent:2,testelement.AbstractTestElement:1,samplers.gui.AbstractSamplerGui:2,control.gui.TestPlanGui:2,gui.util.VerticalLayout:2,config.gui.AbstractModifierGui:2,control.gui.AbstractControllerGui:2,control.Controller:1,timers.gui.AbstractTimerGui:2,visualizers.gui.AbstractVisualizer:2,protocol.http.modifier.AnchorModifier:1,config.gui.AbstractConfigGui:2,assertions.gui.AbstractAssertionGui:2,config.gui.AbstractResponseBasedModifierGui:2,samplers.Sampler:1}}"
227,protocol.jdbc.config.gui.DbConfigGui,"{attrDeps:{protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:3,control.gui.TestPlanGui:3,protocol.http.control.AuthManager:3,config.gui.AbstractModifierGui:3,protocol.java.config.JavaConfig:3,testelement.TestElement:2,control.gui.AbstractControllerGui:3,protocol.http.modifier.UserParameterModifier:2,threads.ThreadGroup:2,control.Controller:2,timers.gui.AbstractTimerGui:3,assertions.DurationAssertion:2,protocol.ftp.config.FtpConfig:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.gui.AbstractConfigGui:3,config.Arguments:3,assertions.gui.AbstractAssertionGui:3,samplers.Sampler:2,protocol.http.control.Cookie:2,protocol.http.control.Authorization:2,testelement.AbstractTestElement:2,samplers.RemoteListenerWrapper:2,samplers.gui.AbstractSamplerGui:3,testelement.TestPlan:3,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:3,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,protocol.jdbc.config.SqlConfig:2,config.LoginConfig:2,protocol.jdbc.config.PoolConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,visualizers.gui.AbstractVisualizer:3,timers.ConstantTimer:3,samplers.AbstractSampler:3,config.Argument:2,config.gui.LoginConfigGui:1,samplers.RemoteTestListenerWrapper:2,protocol.http.proxy.ProxyControl:2,config.gui.AbstractResponseBasedModifierGui:3}}","{methodDeps:{util.JMeterUtils:8,protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:2,control.gui.TestPlanGui:3,gui.util.VerticalLayout:5,protocol.http.control.AuthManager:2,config.gui.AbstractModifierGui:3,protocol.java.config.JavaConfig:2,testelement.TestElement:2,control.gui.AbstractControllerGui:3,protocol.http.modifier.UserParameterModifier:2,threads.ThreadGroup:2,control.Controller:2,timers.gui.AbstractTimerGui:3,assertions.DurationAssertion:2,protocol.ftp.config.FtpConfig:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.gui.AbstractConfigGui:3,config.Arguments:2,assertions.gui.AbstractAssertionGui:3,samplers.Sampler:2,protocol.http.control.Cookie:2,gui.AbstractJMeterGuiComponent:3,protocol.http.control.Authorization:2,testelement.AbstractTestElement:2,samplers.RemoteListenerWrapper:2,samplers.gui.AbstractSamplerGui:3,testelement.TestPlan:2,config.ConfigTestElement:2,protocol.http.modifier.URLRewritingModifier:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:2,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,protocol.jdbc.config.SqlConfig:2,config.LoginConfig:2,protocol.jdbc.config.PoolConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,visualizers.gui.AbstractVisualizer:3,timers.ConstantTimer:2,samplers.AbstractSampler:2,config.Argument:2,config.gui.LoginConfigGui:4,samplers.RemoteTestListenerWrapper:2,protocol.http.proxy.ProxyControl:2,config.gui.AbstractResponseBasedModifierGui:3}}"
73,functions.CompoundFunction$Test,"{attrDeps:{functions.ThreadNumber:2,samplers.SampleResult:1,functions.AbstractFunction:2,functions.CompoundFunction:2}}","{methodDeps:{functions.Function:7,functions.ThreadNumber:7,samplers.SampleResult:2,functions.AbstractFunction:7,functions.CompoundFunction:7}}"
215,protocol.http.sampler.PostWriter,"{attrDeps:{protocol.http.config.MultipartUrlConfig:1,protocol.http.util.HTTPArgument:3,protocol.http.sampler.HTTPSamplerFull:1,protocol.http.sampler.HTTPSampler:1,protocol.http.sampler.SoapSampler:1}}","{methodDeps:{config.Argument:4,protocol.http.config.MultipartUrlConfig:5,config.Arguments:2,protocol.http.util.HTTPArgument:4,protocol.http.sampler.HTTPSamplerFull:5,protocol.http.sampler.HTTPSampler:5,protocol.http.sampler.SoapSampler:5}}"
251,samplers.RemoteSampleListener,"{attrDeps:{samplers.SampleEvent:3}}",null
148,JMeter,"{attrDeps:{reporters.AssertionReporter:2,reporters.MailerResultCollector:2}}","{methodDeps:{util.JMeterUtils:7,gui.tree.JMeterTreeModel:1,engine.RemoteJMeterEngineImpl:1,gui.GuiPackage:1,JMeter$ListenToTest:1,reporters.MailerResultCollector:2,gui.tree.JMeterTreeListener:2,gui.action.ActionRouter:4,ProxyAuthenticator:2,exceptions.IllegalUserActionException:2,reporters.ResultCollector:2,gui.util.ComponentUtil:1,reporters.AssertionReporter:2,util.ListedHashTree:4,save.SaveService:1,gui.MainFrame:1,engine.StandardJMeterEngine:3,NewDriver:2}}"
278,save.old.handlers.TimerHandler,"{attrDeps:{control.Controller:2,testelement.AbstractTestElement:2,timers.Timer:1,samplers.Sampler:2,save.old.xml.TagHandler:1,save.old.Saveable:1}}","{methodDeps:{control.Controller:2,testelement.AbstractTestElement:2,timers.Timer:6,testelement.TestElement:2,save.old.handlers.JMeterHandler:3,samplers.Sampler:2,save.old.xml.TagHandler:1,gui.JMeterComponentModel:1}}"
106,gui.action.SSLManagerCommand,"{attrDeps:{util.JsseSSLManager:2,gui.action.Command:1}}","{methodDeps:{util.JMeterUtils:2,util.SSLManager:2,util.JsseSSLManager:2,gui.action.Command:1,gui.GuiPackage:2,gui.action.SSLManagerCommand$AcceptPKCS12FileFilter:1}}"
299,threads.ReflectionThreadGroup,"{attrDeps:{protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:5,protocol.http.control.AuthManager:5,protocol.java.config.JavaConfig:5,threads.ThreadGroup:2,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.Arguments:5,protocol.http.control.Cookie:2,protocol.http.control.Authorization:2,samplers.RemoteListenerWrapper:2,testelement.TestPlan:5,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:5,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,config.LoginConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,timers.ConstantTimer:5,samplers.AbstractSampler:5,config.Argument:2,samplers.RemoteTestListenerWrapper:2}}","{methodDeps:{protocol.http.control.CookieManager:1,protocol.http.control.HeaderManager:1,protocol.http.control.AuthManager:1,protocol.java.config.JavaConfig:1,threads.ThreadGroup:1,assertions.DurationAssertion:1,control.GenericController:1,protocol.http.modifier.AnchorModifier:1,config.Arguments:1,protocol.http.control.Cookie:1,protocol.http.control.Authorization:1,testelement.AbstractTestElement:1,samplers.RemoteListenerWrapper:1,testelement.TestPlan:1,protocol.http.modifier.URLRewritingModifier:1,config.ConfigTestElement:1,protocol.http.modifier.ParamMask:1,reporters.AbstractListenerElement:1,samplers.RemoteSampleListenerWrapper:1,protocol.http.modifier.ParamModifier:1,config.LoginConfig:1,assertions.ResponseAssertion:1,protocol.http.control.Header:1,timers.ConstantTimer:1,samplers.AbstractSampler:1,config.Argument:1,samplers.RemoteTestListenerWrapper:1}}"
52,ejb.jndi.config.JndiConfig,"{attrDeps:{config.ConfigElement:1}}",null
170,protocol.http.control.gui.SoapSamplerGui,"{attrDeps:{testelement.AbstractTestElement:2,samplers.gui.AbstractSamplerGui:3,control.gui.TestPlanGui:1,config.gui.AbstractModifierGui:1,testelement.TestElement:2,protocol.http.sampler.HTTPSamplerFull:8,control.gui.AbstractControllerGui:1,gui.util.JLabeledTextArea:1,gui.util.JLabeledPasswordField:1,control.Controller:2,timers.gui.AbstractTimerGui:1,visualizers.gui.AbstractVisualizer:3,gui.util.JLabeledTextField:1,config.gui.AbstractConfigGui:1,assertions.gui.AbstractAssertionGui:3,config.gui.AbstractResponseBasedModifierGui:1,samplers.Sampler:2,protocol.http.sampler.SoapSampler:8}}","{methodDeps:{util.JMeterUtils:3,gui.AbstractJMeterGuiComponent:3,testelement.AbstractTestElement:2,samplers.gui.AbstractSamplerGui:3,control.gui.TestPlanGui:3,gui.util.VerticalLayout:2,config.gui.AbstractModifierGui:3,protocol.http.sampler.HTTPSamplerFull:6,control.gui.AbstractControllerGui:3,gui.util.JLabeledTextArea:3,protocol.http.sampler.HTTPSampler:6,gui.util.JLabeledPasswordField:3,control.Controller:2,timers.gui.AbstractTimerGui:3,visualizers.gui.AbstractVisualizer:3,gui.util.JLabeledTextField:3,config.gui.AbstractConfigGui:3,assertions.gui.AbstractAssertionGui:3,config.gui.AbstractResponseBasedModifierGui:3,samplers.Sampler:2,protocol.http.sampler.SoapSampler:6}}"
199,protocol.http.parser.HtmlParser$Test,null,"{methodDeps:{protocol.http.parser.HtmlParser:2}}"
70,engine.TreeCloner,"{attrDeps:{util.ListedHashTreeVisitor:1,util.ListedHashTree:3}}","{methodDeps:{util.ListedHashTreeVisitor:1,testelement.PerThreadClonable:1,util.ListedHashTree:3}}"
208,protocol.http.proxy.Proxy,"{attrDeps:{protocol.http.control.CookieManager:2,protocol.http.proxy.Cache:2,protocol.http.proxy.Config:2,protocol.http.proxy.ProxyControl:2,protocol.http.sampler.HTTPSamplerFull:1,protocol.http.sampler.HTTPSampler:1,protocol.http.sampler.SoapSampler:1}}","{methodDeps:{protocol.http.proxy.HttpReplyHdr:5,protocol.http.control.HeaderManager:1,protocol.http.proxy.Config:5,samplers.SampleResult:2,protocol.http.proxy.ProxyControl:1,protocol.http.sampler.HTTPSamplerFull:3,protocol.http.sampler.HTTPSampler:3,protocol.http.proxy.HttpRequestHdr:4,protocol.http.sampler.SoapSampler:3}}"
357,visualizers.SortFilterModel,null,"{methodDeps:{visualizers.SortFilterModel$Row:1,visualizers.SortFilterModel$1:1}}"
24,control.Controller,"{attrDeps:{ejb.jndi.sampler.JNDISampler:1,testelement.TestElement:1,samplers.Sampler:1}}","{methodDeps:{ejb.jndi.sampler.JNDISampler:1,testelement.TestElement:1}}"
142,gui.util.NumberFieldErrorListener,null,"{methodDeps:{util.JMeterUtils:2,gui.util.FocusRequester:1}}"
298,threads.JMeterVariables,null,null
257,samplers.Sampler,"{attrDeps:{samplers.CycleEntry:1,samplers.Entry:1,testelement.TestElement:1,samplers.SampleResult:1}}","{methodDeps:{samplers.CycleEntry:1,testelement.TestElement:1}}"
355,visualizers.SortFilterModel$1,"{attrDeps:{visualizers.SortFilterModel:2}}","{methodDeps:{visualizers.SortFilterModel:1}}"
274,save.old.handlers.ParamMaskHandler,"{attrDeps:{protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:2,protocol.http.control.AuthManager:2,protocol.java.config.JavaConfig:2,threads.ThreadGroup:2,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.Arguments:2,save.old.Saveable:1,protocol.http.control.Cookie:2,protocol.http.control.Authorization:2,samplers.RemoteListenerWrapper:2,testelement.TestPlan:2,protocol.http.modifier.ParamMask:2,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,reporters.AbstractListenerElement:2,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,config.LoginConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,timers.ConstantTimer:2,samplers.AbstractSampler:2,config.Argument:2,samplers.RemoteTestListenerWrapper:2,save.old.xml.TagHandler:1}}","{methodDeps:{protocol.http.control.CookieManager:3,protocol.http.control.HeaderManager:3,protocol.http.control.AuthManager:3,protocol.java.config.JavaConfig:3,threads.ThreadGroup:3,assertions.DurationAssertion:3,control.GenericController:3,protocol.http.modifier.AnchorModifier:3,config.Arguments:3,protocol.http.control.Cookie:3,protocol.http.control.Authorization:3,testelement.AbstractTestElement:3,samplers.RemoteListenerWrapper:3,testelement.TestPlan:3,protocol.http.modifier.ParamMask:3,protocol.http.modifier.URLRewritingModifier:3,config.ConfigTestElement:3,reporters.AbstractListenerElement:3,samplers.RemoteSampleListenerWrapper:3,protocol.http.modifier.ParamModifier:3,config.LoginConfig:3,assertions.ResponseAssertion:3,protocol.http.control.Header:3,timers.ConstantTimer:3,samplers.AbstractSampler:3,config.Argument:3,samplers.RemoteTestListenerWrapper:3,save.old.handlers.JMeterHandler:6,save.old.xml.TagHandler:1}}"
144,gui.util.TextAreaCellRenderer,null,null
157,protocol.ftp.config.gui.FtpConfigGui,"{attrDeps:{protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:2,control.gui.TestPlanGui:3,protocol.http.control.AuthManager:2,config.gui.AbstractModifierGui:3,protocol.java.config.JavaConfig:2,testelement.TestElement:2,control.gui.AbstractControllerGui:3,protocol.http.modifier.UserParameterModifier:1,threads.ThreadGroup:2,control.Controller:2,timers.gui.AbstractTimerGui:3,assertions.DurationAssertion:2,protocol.ftp.config.FtpConfig:1,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.gui.AbstractConfigGui:3,config.Arguments:2,assertions.gui.AbstractAssertionGui:3,samplers.Sampler:2,protocol.http.control.Cookie:2,protocol.http.control.Authorization:2,testelement.AbstractTestElement:2,samplers.RemoteListenerWrapper:2,samplers.gui.AbstractSamplerGui:3,testelement.TestPlan:2,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:2,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,protocol.jdbc.config.SqlConfig:1,config.LoginConfig:2,protocol.jdbc.config.PoolConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,visualizers.gui.AbstractVisualizer:3,timers.ConstantTimer:2,samplers.AbstractSampler:2,config.Argument:2,samplers.RemoteTestListenerWrapper:2,protocol.http.proxy.ProxyControl:2,config.gui.AbstractResponseBasedModifierGui:3}}","{methodDeps:{util.JMeterUtils:4,protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:2,control.gui.TestPlanGui:3,gui.util.VerticalLayout:3,protocol.http.control.AuthManager:2,config.gui.AbstractModifierGui:3,protocol.java.config.JavaConfig:2,testelement.TestElement:2,control.gui.AbstractControllerGui:3,protocol.http.modifier.UserParameterModifier:1,threads.ThreadGroup:2,control.Controller:2,timers.gui.AbstractTimerGui:3,assertions.DurationAssertion:2,protocol.ftp.config.FtpConfig:1,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.gui.AbstractConfigGui:3,config.Arguments:2,assertions.gui.AbstractAssertionGui:3,samplers.Sampler:2,protocol.http.control.Cookie:2,gui.AbstractJMeterGuiComponent:3,protocol.http.control.Authorization:2,testelement.AbstractTestElement:2,samplers.RemoteListenerWrapper:2,samplers.gui.AbstractSamplerGui:3,testelement.TestPlan:2,config.ConfigTestElement:2,protocol.http.modifier.URLRewritingModifier:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:2,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,protocol.jdbc.config.SqlConfig:1,config.LoginConfig:2,protocol.jdbc.config.PoolConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,visualizers.gui.AbstractVisualizer:3,timers.ConstantTimer:2,samplers.AbstractSampler:2,config.Argument:2,samplers.RemoteTestListenerWrapper:2,protocol.http.proxy.ProxyControl:2,config.gui.AbstractResponseBasedModifierGui:3}}"
114,gui.JMeterJListModel,null,null
74,functions.CompoundFunction,"{attrDeps:{threads.JMeterVariables:2,ejb.jndi.sampler.JNDISampler:1,functions.Function:1,samplers.SampleResult:1,samplers.Sampler:1}}","{methodDeps:{ejb.jndi.sampler.JNDISampler:1,util.ClassFinder:1,functions.Function:1,functions.InvalidVariableException:1}}"
66,engine.RemoteJMeterEngine,"{attrDeps:{util.ListedHashTree:1}}",null
187,protocol.http.modifier.gui.UserParameterModifierGui,"{attrDeps:{testelement.AbstractTestElement:2,samplers.gui.AbstractSamplerGui:1,control.gui.TestPlanGui:3,config.gui.AbstractModifierGui:3,testelement.TestElement:2,control.gui.AbstractControllerGui:3,control.Controller:2,timers.gui.AbstractTimerGui:3,visualizers.gui.AbstractVisualizer:1,config.gui.AbstractConfigGui:3,assertions.gui.AbstractAssertionGui:1,config.gui.AbstractResponseBasedModifierGui:3,samplers.Sampler:2}}","{methodDeps:{util.JMeterUtils:4,gui.AbstractJMeterGuiComponent:3,testelement.AbstractTestElement:2,samplers.gui.AbstractSamplerGui:3,control.gui.TestPlanGui:3,gui.util.VerticalLayout:2,config.gui.AbstractModifierGui:3,control.gui.AbstractControllerGui:3,protocol.http.modifier.UserParameterModifier:3,control.Controller:2,timers.gui.AbstractTimerGui:3,visualizers.gui.AbstractVisualizer:3,config.gui.AbstractConfigGui:3,assertions.gui.AbstractAssertionGui:3,config.gui.AbstractResponseBasedModifierGui:3,samplers.Sampler:2}}"
222,protocol.java.control.gui.JavaTestSamplerGui,"{attrDeps:{protocol.jdbc.sampler.JDBCSampler:1,testelement.AbstractTestElement:2,samplers.gui.AbstractSamplerGui:3,control.gui.TestPlanGui:3,protocol.java.sampler.JavaSampler:2,config.gui.AbstractModifierGui:3,testelement.TestElement:2,protocol.ftp.sampler.FTPSampler:1,control.gui.AbstractControllerGui:3,protocol.http.sampler.HTTPSampler:1,protocol.java.config.gui.JavaConfigGui:1,control.Controller:2,timers.gui.AbstractTimerGui:3,visualizers.gui.AbstractVisualizer:3,config.gui.AbstractConfigGui:3,assertions.gui.AbstractAssertionGui:3,config.gui.AbstractResponseBasedModifierGui:3,samplers.Sampler:2}}","{methodDeps:{util.JMeterUtils:2,protocol.jdbc.sampler.JDBCSampler:1,gui.AbstractJMeterGuiComponent:3,testelement.AbstractTestElement:2,samplers.gui.AbstractSamplerGui:3,control.gui.TestPlanGui:3,gui.util.VerticalLayout:2,protocol.java.sampler.JavaSampler:1,config.gui.AbstractModifierGui:3,protocol.ftp.sampler.FTPSampler:1,control.gui.AbstractControllerGui:3,protocol.http.sampler.HTTPSampler:1,protocol.java.config.gui.JavaConfigGui:3,control.Controller:2,timers.gui.AbstractTimerGui:3,visualizers.gui.AbstractVisualizer:3,samplers.AbstractSampler:1,config.gui.AbstractConfigGui:3,assertions.gui.AbstractAssertionGui:3,config.gui.AbstractResponseBasedModifierGui:3,samplers.Sampler:2}}"
279,save.old.JMeterNameSpaceHandler,"{attrDeps:{save.old.handlers.FtpTestHandler:1,save.old.handlers.AuthManagerHandler:1,save.old.handlers.ArgumentsHandler:1,save.old.handlers.FilerHandler:1,save.old.handlers.JdbcTestSampleHandler:1,save.old.handlers.HeaderManagerHandler:1,save.old.handlers.ThreadGroupHandler:1,save.old.handlers.TestPlanHandler:1,save.old.handlers.AssertionHandler:1,save.old.handlers.ParamMaskHandler:1,save.old.handlers.TimerHandler:1,save.old.handlers.HttpTestSampleHandler:1,save.old.handlers.AbstractConfigElementHandler:1,save.old.xml.NameSpaceHandler:1,save.old.handlers.CookieManagerHandler:1,save.old.handlers.JMeterComponentHandler:1,save.old.xml.TagHandler:1,save.old.handlers.GenericControllerHandler:1}}","{methodDeps:{save.old.handlers.FtpTestHandler:2,save.old.handlers.AuthManagerHandler:2,save.old.handlers.ArgumentsHandler:2,util.ClassFinder:1,save.old.handlers.FilerHandler:2,save.old.handlers.JdbcTestSampleHandler:2,save.old.handlers.HeaderManagerHandler:2,save.old.SaveHandler:2,save.old.handlers.ThreadGroupHandler:2,save.old.handlers.TestPlanHandler:2,save.old.handlers.AssertionHandler:2,save.old.handlers.ParamMaskHandler:2,save.old.handlers.TimerHandler:2,save.old.handlers.HttpTestSampleHandler:2,save.old.handlers.AbstractConfigElementHandler:2,save.old.xml.NameSpaceHandler:1,save.old.handlers.CookieManagerHandler:2,save.old.handlers.JMeterComponentHandler:2,save.old.xml.TagHandler:2,save.old.handlers.GenericControllerHandler:2}}"
291,testelement.TestElement,null,null
171,protocol.http.control.Header,"{attrDeps:{testelement.AbstractTestElement:1,config.ConfigElement:1}}","{methodDeps:{testelement.AbstractTestElement:1}}"
297,threads.JMeterThreadMonitor,"{attrDeps:{threads.JMeterThread:1}}",null
322,util.JsseSSLManager$AlwaysTrustManager,null,null
359,visualizers.SplineModel,"{attrDeps:{samplers.Clearable:1,visualizers.GraphListener:2,samplers.SampleResult:1,visualizers.Spline3:2}}","{methodDeps:{util.JMeterUtils:1,samplers.Clearable:1,visualizers.GraphListener:2,samplers.SampleResult:1,visualizers.Spline3:1}}"
290,testelement.PerThreadClonable,null,null
252,samplers.RemoteSampleListenerImpl,"{attrDeps:{testelement.TestListener:2,samplers.SampleListener:1,samplers.SampleEvent:3,JMeter$ListenToTest:2,gui.MainFrame:2,samplers.RemoteSampleListener:1}}","{methodDeps:{testelement.TestListener:5,samplers.SampleListener:1,JMeter$ListenToTest:5,gui.MainFrame:5,samplers.RemoteSampleListener:1}}"
356,visualizers.SortFilterModel$Row,"{attrDeps:{visualizers.SortFilterModel:3}}","{methodDeps:{visualizers.SortFilterModel:4}}"
281,save.old.SaveHandler,"{attrDeps:{save.old.Saveable:1}}",null
90,gui.action.CheckDirty,"{attrDeps:{gui.AbstractJMeterGuiComponent:1,gui.tree.JMeterTreeNode:1,util.ListedHashTreeVisitor:1,protocol.http.proxy.gui.ProxyControlGui:1,threads.gui.ThreadGroupGui:1,gui.action.AbstractAction:1,gui.NamePanel:1,util.ListedHashTree:1,control.gui.WorkBenchGui:1}}","{methodDeps:{gui.AbstractJMeterGuiComponent:2,gui.tree.JMeterTreeNode:2,gui.JMeterGUIComponent:2,gui.tree.JMeterTreeModel:4,gui.GuiPackage:13,gui.tree.JMeterTreeListener:1,util.ListedHashTreeVisitor:1,protocol.http.proxy.gui.ProxyControlGui:2,threads.gui.ThreadGroupGui:2,gui.action.AbstractAction:1,gui.NamePanel:2,util.ListedHashTree:6,control.gui.WorkBenchGui:2}}"
211,protocol.http.sampler.HTTPSampler$Test,"{attrDeps:{protocol.http.sampler.HTTPSamplerFull:3,protocol.http.sampler.SoapSampler:3}}","{methodDeps:{protocol.http.sampler.HTTPSamplerFull:70,protocol.http.sampler.HTTPSampler:70,protocol.http.sampler.SoapSampler:70}}"
315,util.ClassFinder$1,null,null
242,reporters.MailerResultCollector,"{attrDeps:{samplers.SampleEvent:1,reporters.ResultCollector:1}}","{methodDeps:{util.JMeterUtils:8,samplers.SampleEvent:1,samplers.SampleResult:4,reporters.ResultCollector:1}}"
177,protocol.http.gui.HeaderPanel$HeaderUpdater$1,"{attrDeps:{protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:4,protocol.http.control.AuthManager:4,protocol.java.config.JavaConfig:4,threads.ThreadGroup:2,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.Arguments:4,protocol.http.control.Cookie:2,protocol.http.control.Authorization:2,samplers.RemoteListenerWrapper:2,testelement.TestPlan:4,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:4,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,config.LoginConfig:2,protocol.http.gui.HeaderPanel$HeaderUpdater:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,timers.ConstantTimer:4,samplers.AbstractSampler:4,config.Argument:2,samplers.RemoteTestListenerWrapper:2}}","{methodDeps:{protocol.http.control.CookieManager:1,protocol.http.control.HeaderManager:1,protocol.http.control.AuthManager:1,protocol.java.config.JavaConfig:1,threads.ThreadGroup:1,assertions.DurationAssertion:1,control.GenericController:1,protocol.http.modifier.AnchorModifier:1,config.Arguments:1,protocol.http.control.Cookie:1,protocol.http.control.Authorization:1,testelement.AbstractTestElement:1,samplers.RemoteListenerWrapper:1,testelement.TestPlan:1,protocol.http.modifier.URLRewritingModifier:1,config.ConfigTestElement:1,protocol.http.modifier.ParamMask:1,reporters.AbstractListenerElement:1,samplers.RemoteSampleListenerWrapper:1,protocol.http.modifier.ParamModifier:1,config.LoginConfig:1,protocol.http.gui.HeaderPanel$HeaderUpdater:3,assertions.ResponseAssertion:1,protocol.http.control.Header:1,timers.ConstantTimer:1,samplers.AbstractSampler:1,config.Argument:1,samplers.RemoteTestListenerWrapper:1}}"
190,protocol.http.modifier.URLRewritingModifier$Test,"{attrDeps:{samplers.SampleResult:1,protocol.http.util.HTTPArgument:2,protocol.http.sampler.HTTPSamplerFull:2,protocol.http.sampler.SoapSampler:2}}","{methodDeps:{protocol.http.modifier.URLRewritingModifier:6,config.Argument:2,samplers.SampleResult:4,config.Arguments:2,protocol.http.util.HTTPArgument:2,protocol.http.sampler.HTTPSamplerFull:14,protocol.http.sampler.HTTPSampler:14,protocol.http.sampler.SoapSampler:14}}"
247,samplers.Entry,"{attrDeps:{config.ConfigElement:5,assertions.Assertion:1}}","{methodDeps:{config.ConfigElement:3}}"
55,ejb.jndi.config.MethodConfigUserObject,null,"{methodDeps:{ejb.jndi.config.MethodConfigUserObjectException:3}}"
