Id,Name,Set_of_Attrdeps,Set_of_Methoddeps
87,org.jhotdraw.draw.connector.ChopEllipseConnector,"{attrDeps:{org.jhotdraw.draw.DecoratedFigure:4,org.jhotdraw.draw.CompositeFigure:4,org.jhotdraw.draw.ConnectionFigure:4,org.jhotdraw.draw.connector.ChopRectangleConnector:4,org.jhotdraw.draw.Figure:4,org.jhotdraw.draw.TextHolderFigure:4,org.jhotdraw.draw.ImageHolderFigure:4}}","{methodDeps:{org.jhotdraw.geom.Geom:3,org.jhotdraw.draw.DecoratedFigure:4,org.jhotdraw.draw.CompositeFigure:4,org.jhotdraw.draw.connector.AbstractConnector:1,org.jhotdraw.draw.ConnectionFigure:4,org.jhotdraw.draw.connector.ChopRectangleConnector:1,org.jhotdraw.draw.Figure:4,org.jhotdraw.draw.AttributeKeys:2,org.jhotdraw.draw.TextHolderFigure:4,org.jhotdraw.draw.ImageHolderFigure:4}}"
216,org.jhotdraw.gui.datatransfer.OSXClipboard,"{attrDeps:{org.jhotdraw.gui.datatransfer.AWTClipboard:1}}","{methodDeps:{org.jhotdraw.gui.datatransfer.CompositeTransferable:3,org.jhotdraw.gui.datatransfer.AWTClipboard:1}}"
251,org.jhotdraw.util.ResourceBundleUtil,null,"{methodDeps:{org.jhotdraw.util.LocaleUtil:1}}"
116,org.jhotdraw.draw.event.FigureSelectionListener,"{attrDeps:{org.jhotdraw.draw.event.FigureSelectionEvent:1}}",null
162,org.jhotdraw.draw.LineFigure,"{attrDeps:{org.jhotdraw.draw.AbstractCompositeFigure:4,org.jhotdraw.draw.DefaultDrawingView:1,org.jhotdraw.draw.AbstractAttributedFigure:4,org.jhotdraw.draw.BezierFigure:1,org.jhotdraw.draw.DrawingView:1}}","{methodDeps:{org.jhotdraw.draw.handle.BezierOutlineHandle:2,org.jhotdraw.draw.AbstractCompositeFigure:4,org.jhotdraw.draw.handle.BezierNodeHandle:1,org.jhotdraw.draw.DefaultDrawingView:2,org.jhotdraw.draw.AbstractFigure:4,org.jhotdraw.draw.AbstractAttributedFigure:4,org.jhotdraw.draw.BezierFigure:1,org.jhotdraw.draw.DrawingView:2}}"
228,org.jhotdraw.gui.plaf.FontChooserUI,null,null
234,org.jhotdraw.gui.plaf.palette.PaletteLabelUI,null,"{methodDeps:{org.jhotdraw.gui.plaf.palette.PaletteLookAndFeel:2,org.jhotdraw.gui.plaf.palette.PaletteUtilities:2}}"
155,org.jhotdraw.draw.io.ImageInputFormat,"{attrDeps:{org.jhotdraw.draw.io.InputFormat:1,org.jhotdraw.draw.DecoratedFigure:3,org.jhotdraw.draw.CompositeFigure:3,org.jhotdraw.draw.Drawing:6,org.jhotdraw.draw.ConnectionFigure:3,org.jhotdraw.draw.TextHolderFigure:3,org.jhotdraw.draw.ImageHolderFigure:3}}","{methodDeps:{org.jhotdraw.draw.io.InputFormat:1,org.jhotdraw.gui.filechooser.ExtensionFileFilter:1,org.jhotdraw.draw.DecoratedFigure:15,org.jhotdraw.draw.CompositeFigure:15,org.jhotdraw.draw.Drawing:3,org.jhotdraw.draw.ConnectionFigure:15,org.jhotdraw.draw.Figure:15,org.jhotdraw.util.Images:1,org.jhotdraw.draw.TextHolderFigure:15,org.jhotdraw.draw.ImageHolderFigure:15}}"
258,org.jhotdraw.xml.JavaPrimitivesDOMFactory,"{attrDeps:{org.jhotdraw.xml.DOMInput:1,org.jhotdraw.xml.DOMFactory:1,org.jhotdraw.draw.liner.ElbowLiner:2,org.jhotdraw.draw.liner.CurvedLiner:2,org.jhotdraw.xml.NanoXMLDOMInput:1,org.jhotdraw.draw.Drawing:2,org.jhotdraw.draw.connector.AbstractConnector:2,org.jhotdraw.xml.DOMOutput:1,org.jhotdraw.xml.NanoXMLDOMOutput:1}}","{methodDeps:{org.jhotdraw.xml.DOMInput:28,org.jhotdraw.xml.DOMFactory:1,org.jhotdraw.draw.liner.ElbowLiner:2,org.jhotdraw.draw.liner.CurvedLiner:2,org.jhotdraw.xml.NanoXMLDOMInput:28,org.jhotdraw.draw.Drawing:2,org.jhotdraw.draw.connector.AbstractConnector:2,org.jhotdraw.xml.DOMStorable:2,org.jhotdraw.xml.DOMOutput:28,org.jhotdraw.xml.NanoXMLDOMOutput:28}}"
2,net.n3.nanoxml.IXMLBuilder,null,null
19,net.n3.nanoxml.XMLParserFactory,"{attrDeps:{net.n3.nanoxml.IXMLParser:3,net.n3.nanoxml.StdXMLBuilder:2,net.n3.nanoxml.IXMLBuilder:2,net.n3.nanoxml.StdXMLParser:3}}","{methodDeps:{net.n3.nanoxml.NonValidator:1,net.n3.nanoxml.IXMLParser:2,net.n3.nanoxml.StdXMLBuilder:2,net.n3.nanoxml.StdXMLParser:2}}"
85,org.jhotdraw.draw.connector.ChopBezierConnector,"{attrDeps:{org.jhotdraw.draw.LineFigure:1,org.jhotdraw.draw.DecoratedFigure:1,org.jhotdraw.draw.CompositeFigure:1,org.jhotdraw.draw.ConnectionFigure:1,org.jhotdraw.draw.connector.ChopRectangleConnector:1,org.jhotdraw.draw.BezierFigure:1,org.jhotdraw.draw.Figure:1,org.jhotdraw.draw.TextHolderFigure:1,org.jhotdraw.draw.ImageHolderFigure:1}}","{methodDeps:{org.jhotdraw.draw.LineFigure:1,org.jhotdraw.draw.DecoratedFigure:1,org.jhotdraw.draw.CompositeFigure:1,org.jhotdraw.draw.connector.AbstractConnector:1,org.jhotdraw.draw.ConnectionFigure:1,org.jhotdraw.draw.connector.ChopRectangleConnector:1,org.jhotdraw.draw.BezierFigure:1,org.jhotdraw.draw.TextHolderFigure:1,org.jhotdraw.draw.ImageHolderFigure:1}}"
20,net.n3.nanoxml.XMLUtil,"{attrDeps:{net.n3.nanoxml.IXMLEntityResolver:2,net.n3.nanoxml.IXMLReader:11,net.n3.nanoxml.XMLEntityResolver:2,net.n3.nanoxml.StdXMLReader:11}}","{methodDeps:{net.n3.nanoxml.IXMLEntityResolver:2,net.n3.nanoxml.IXMLReader:24,net.n3.nanoxml.XMLParseException:7,net.n3.nanoxml.XMLValidationException:8,net.n3.nanoxml.XMLEntityResolver:2,net.n3.nanoxml.StdXMLReader:24}}"
114,org.jhotdraw.draw.event.FigureListener,"{attrDeps:{org.jhotdraw.draw.event.FigureEvent:7}}",null
199,org.jhotdraw.geom.BezierPath,null,"{methodDeps:{org.jhotdraw.geom.Geom:17,org.jhotdraw.geom.Shapes:1,org.jhotdraw.geom.BezierPathIterator:2}}"
92,org.jhotdraw.draw.Constrainer,"{attrDeps:{org.jhotdraw.draw.TranslationDirection:2,org.jhotdraw.draw.DefaultDrawingView:1,org.jhotdraw.draw.RotationDirection:1,org.jhotdraw.draw.DrawingView:1}}","{methodDeps:{org.jhotdraw.draw.DefaultDrawingView:1}}"
202,org.jhotdraw.geom.DoubleStroke,"{attrDeps:{org.jhotdraw.geom.BezierPath:1}}","{methodDeps:{org.jhotdraw.geom.Geom:6,org.jhotdraw.geom.BezierPath:10}}"
190,org.jhotdraw.draw.tool.SelectionTool,"{attrDeps:{org.jhotdraw.draw.DrawingEditorProxy:1,org.jhotdraw.draw.tool.DragTracker:5,org.jhotdraw.draw.DrawingEditor:2,org.jhotdraw.draw.CompositeFigure:1,org.jhotdraw.draw.tool.Tool:5,org.jhotdraw.draw.tool.HandleTracker:5,org.jhotdraw.draw.tool.SelectAreaTracker:5,org.jhotdraw.draw.Figure:1,org.jhotdraw.draw.ImageHolderFigure:1,org.jhotdraw.draw.tool.AbstractTool:1,org.jhotdraw.draw.handle.AbstractHandle:1,org.jhotdraw.draw.DecoratedFigure:1,org.jhotdraw.draw.AbstractConstrainer:1,org.jhotdraw.draw.DefaultDrawingEditor:1,org.jhotdraw.draw.ConnectionFigure:1,org.jhotdraw.draw.DefaultDrawingView:7,org.jhotdraw.draw.AbstractFigure:1,org.jhotdraw.draw.handle.Handle:1,org.jhotdraw.draw.TextHolderFigure:1}}","{methodDeps:{org.jhotdraw.draw.tool.DefaultHandleTracker:1,org.jhotdraw.draw.DrawingEditorProxy:1,org.jhotdraw.draw.tool.DragTracker:8,org.jhotdraw.draw.CompositeFigure:4,org.jhotdraw.draw.tool.Tool:8,org.jhotdraw.draw.tool.HandleTracker:8,org.jhotdraw.draw.Drawing:3,org.jhotdraw.draw.tool.SelectAreaTracker:8,org.jhotdraw.draw.tool.DefaultSelectAreaTracker:1,org.jhotdraw.draw.Figure:4,org.jhotdraw.draw.tool.DefaultDragTracker:1,org.jhotdraw.beans.AbstractBean:1,org.jhotdraw.draw.ImageHolderFigure:4,org.jhotdraw.draw.tool.AbstractTool:1,org.jhotdraw.draw.handle.AbstractHandle:1,org.jhotdraw.draw.DecoratedFigure:4,org.jhotdraw.draw.AbstractConstrainer:1,org.jhotdraw.draw.DefaultDrawingEditor:1,org.jhotdraw.draw.ConnectionFigure:4,org.jhotdraw.draw.DefaultDrawingView:19,org.jhotdraw.draw.AbstractFigure:1,org.jhotdraw.draw.DrawingView:19,org.jhotdraw.draw.TextHolderFigure:4}}"
96,org.jhotdraw.draw.decoration.LineDecoration,"{attrDeps:{org.jhotdraw.draw.DecoratedFigure:3,org.jhotdraw.draw.CompositeFigure:3,org.jhotdraw.draw.ConnectionFigure:3,org.jhotdraw.draw.Figure:3,org.jhotdraw.draw.TextHolderFigure:3,org.jhotdraw.draw.ImageHolderFigure:3}}","{methodDeps:{org.jhotdraw.draw.DecoratedFigure:3,org.jhotdraw.draw.CompositeFigure:3,org.jhotdraw.draw.ConnectionFigure:3,org.jhotdraw.draw.TextHolderFigure:3,org.jhotdraw.draw.ImageHolderFigure:3}}"
248,org.jhotdraw.util.Images,null,null
125,org.jhotdraw.draw.event.TransformEdit,"{attrDeps:{org.jhotdraw.draw.DecoratedFigure:1,org.jhotdraw.draw.CompositeFigure:1,org.jhotdraw.draw.ConnectionFigure:1,org.jhotdraw.draw.Figure:1,org.jhotdraw.draw.TextHolderFigure:1,org.jhotdraw.draw.ImageHolderFigure:1}}","{methodDeps:{org.jhotdraw.draw.DecoratedFigure:6,org.jhotdraw.draw.CompositeFigure:6,org.jhotdraw.util.ResourceBundleUtil:2,org.jhotdraw.draw.ConnectionFigure:6,org.jhotdraw.draw.Figure:6,org.jhotdraw.draw.TextHolderFigure:6,org.jhotdraw.draw.ImageHolderFigure:6}}"
187,org.jhotdraw.draw.tool.DragTracker,"{attrDeps:{org.jhotdraw.draw.DecoratedFigure:1,org.jhotdraw.draw.CompositeFigure:1,org.jhotdraw.draw.tool.Tool:1,org.jhotdraw.draw.ConnectionFigure:1,org.jhotdraw.draw.Figure:1,org.jhotdraw.draw.TextHolderFigure:1,org.jhotdraw.draw.ImageHolderFigure:1}}","{methodDeps:{org.jhotdraw.draw.DecoratedFigure:1,org.jhotdraw.draw.CompositeFigure:1,org.jhotdraw.draw.tool.Tool:1,org.jhotdraw.draw.ConnectionFigure:1,org.jhotdraw.draw.TextHolderFigure:1,org.jhotdraw.draw.ImageHolderFigure:1}}"
117,org.jhotdraw.draw.event.HandleEvent,"{attrDeps:{org.jhotdraw.draw.handle.AbstractHandle:2,org.jhotdraw.draw.handle.Handle:2}}","{methodDeps:{org.jhotdraw.draw.handle.AbstractHandle:2}}"
120,org.jhotdraw.draw.event.SelectionComponentRepainter,"{attrDeps:{org.jhotdraw.draw.event.FigureSelectionListener:1,org.jhotdraw.draw.DecoratedFigure:3,org.jhotdraw.draw.DrawingEditor:2,org.jhotdraw.draw.CompositeFigure:3,org.jhotdraw.draw.event.FigureAdapter:1,org.jhotdraw.app.Disposable:1,org.jhotdraw.draw.ConnectionFigure:3,org.jhotdraw.draw.DefaultDrawingView:1,org.jhotdraw.draw.event.FigureEvent:1,org.jhotdraw.draw.TextHolderFigure:3,org.jhotdraw.draw.event.FigureSelectionEvent:1,org.jhotdraw.draw.ImageHolderFigure:3}}","{methodDeps:{org.jhotdraw.draw.event.FigureSelectionListener:1,org.jhotdraw.draw.DecoratedFigure:6,org.jhotdraw.draw.DrawingEditor:6,org.jhotdraw.draw.CompositeFigure:6,org.jhotdraw.draw.event.FigureAdapter:1,org.jhotdraw.app.Disposable:1,org.jhotdraw.draw.ConnectionFigure:6,org.jhotdraw.draw.DefaultDrawingView:16,org.jhotdraw.draw.Figure:6,org.jhotdraw.draw.DrawingView:16,org.jhotdraw.draw.TextHolderFigure:6,org.jhotdraw.draw.ImageHolderFigure:6}}"
18,net.n3.nanoxml.XMLParseException,"{attrDeps:{net.n3.nanoxml.XMLException:1}}","{methodDeps:{net.n3.nanoxml.XMLException:1}}"
181,org.jhotdraw.draw.tool.ConnectionTool,"{attrDeps:{org.jhotdraw.draw.tool.AbstractTool:1,org.jhotdraw.draw.DecoratedFigure:2,org.jhotdraw.draw.DrawingEditor:2,org.jhotdraw.draw.CompositeFigure:2,org.jhotdraw.draw.ConnectionFigure:2,org.jhotdraw.draw.DefaultDrawingView:1,org.jhotdraw.draw.connector.Connector:5,org.jhotdraw.draw.Figure:2,org.jhotdraw.draw.TextHolderFigure:2,org.jhotdraw.draw.ImageHolderFigure:2}}","{methodDeps:{org.jhotdraw.draw.DrawingEditor:1,org.jhotdraw.draw.CompositeFigure:11,org.jhotdraw.util.ResourceBundleUtil:4,org.jhotdraw.draw.Drawing:6,org.jhotdraw.draw.connector.Connector:9,org.jhotdraw.draw.Figure:11,org.jhotdraw.draw.ImageHolderFigure:11,org.jhotdraw.draw.tool.AbstractTool:1,org.jhotdraw.draw.DecoratedFigure:11,org.jhotdraw.draw.ConnectionFigure:11,org.jhotdraw.draw.DefaultDrawingView:13,org.jhotdraw.draw.DrawingView:13,org.jhotdraw.draw.TextHolderFigure:11,org.jhotdraw.draw.Constrainer:1}}"
209,org.jhotdraw.gui.datatransfer.AbstractTransferable,null,null
252,org.jhotdraw.util.ReversedList,null,null
115,org.jhotdraw.draw.event.FigureSelectionEvent,"{attrDeps:{org.jhotdraw.draw.DefaultDrawingView:2,org.jhotdraw.draw.DrawingView:2}}","{methodDeps:{org.jhotdraw.draw.DefaultDrawingView:2}}"
171,org.jhotdraw.draw.RectangleFigure,"{attrDeps:{org.jhotdraw.draw.tool.AbstractTool:1,org.jhotdraw.draw.DrawingEditorProxy:1,org.jhotdraw.draw.AbstractCompositeFigure:1,org.jhotdraw.draw.AbstractConstrainer:1,org.jhotdraw.draw.DefaultDrawingEditor:1,org.jhotdraw.draw.AbstractFigure:1,org.jhotdraw.draw.AbstractAttributedFigure:1,org.jhotdraw.beans.AbstractBean:1}}","{methodDeps:{org.jhotdraw.geom.Geom:4,org.jhotdraw.draw.tool.AbstractTool:1,org.jhotdraw.draw.DrawingEditorProxy:1,org.jhotdraw.draw.AbstractCompositeFigure:1,org.jhotdraw.draw.AbstractConstrainer:1,org.jhotdraw.draw.DefaultDrawingEditor:1,org.jhotdraw.draw.AbstractFigure:1,org.jhotdraw.draw.AbstractAttributedFigure:1,org.jhotdraw.draw.AttributeKeys:4}}"
132,org.jhotdraw.draw.handle.AbstractHandle,"{attrDeps:{org.jhotdraw.draw.event.FigureListener:1,org.jhotdraw.draw.DrawingEditor:1,org.jhotdraw.draw.CompositeFigure:3,org.jhotdraw.draw.Figure:3,org.jhotdraw.draw.event.HandleListener:2,org.jhotdraw.draw.event.FigureEvent:7,org.jhotdraw.draw.ImageHolderFigure:3,org.jhotdraw.draw.DecoratedFigure:3,org.jhotdraw.draw.ConnectionFigure:3,org.jhotdraw.draw.DefaultDrawingView:3,org.jhotdraw.draw.handle.Handle:1,org.jhotdraw.draw.DrawingView:3,org.jhotdraw.draw.TextHolderFigure:3}}","{methodDeps:{org.jhotdraw.draw.event.FigureListener:1,org.jhotdraw.draw.DrawingEditor:3,org.jhotdraw.draw.CompositeFigure:2,org.jhotdraw.draw.Drawing:1,org.jhotdraw.draw.Figure:2,org.jhotdraw.draw.event.HandleListener:3,org.jhotdraw.draw.event.HandleEvent:3,org.jhotdraw.draw.ImageHolderFigure:2,org.jhotdraw.draw.DecoratedFigure:2,org.jhotdraw.draw.ConnectionFigure:2,org.jhotdraw.draw.DefaultDrawingView:5,org.jhotdraw.draw.handle.Handle:1,org.jhotdraw.draw.DrawingView:5,org.jhotdraw.draw.TextHolderFigure:2}}"
59,org.jhotdraw.draw.action.DrawingColorChooserHandler,"{attrDeps:{org.jhotdraw.draw.action.AbstractDrawingViewAction:1,org.jhotdraw.draw.DecoratedFigure:5,org.jhotdraw.draw.DrawingEditor:1,org.jhotdraw.draw.CompositeFigure:5,org.jhotdraw.draw.ConnectionFigure:5,org.jhotdraw.draw.DefaultDrawingView:7,org.jhotdraw.draw.TextHolderFigure:5,org.jhotdraw.draw.AttributeKey:2,org.jhotdraw.draw.ImageHolderFigure:5}}","{methodDeps:{org.jhotdraw.draw.action.AbstractDrawingViewAction:1,org.jhotdraw.draw.DecoratedFigure:5,org.jhotdraw.draw.DrawingEditor:2,org.jhotdraw.draw.CompositeFigure:5,org.jhotdraw.draw.ConnectionFigure:5,org.jhotdraw.draw.DefaultDrawingView:4,org.jhotdraw.draw.Figure:5,org.jhotdraw.draw.DrawingView:4,org.jhotdraw.draw.TextHolderFigure:5,org.jhotdraw.draw.ImageHolderFigure:5}}"
10,net.n3.nanoxml.StdXMLBuilder,"{attrDeps:{net.n3.nanoxml.XMLElement:3,net.n3.nanoxml.IXMLBuilder:1,net.n3.nanoxml.IXMLElement:3}}","{methodDeps:{net.n3.nanoxml.XMLParseException:1,net.n3.nanoxml.XMLElement:16,net.n3.nanoxml.IXMLBuilder:1,net.n3.nanoxml.IXMLElement:16}}"
7,net.n3.nanoxml.IXMLValidator,"{attrDeps:{net.n3.nanoxml.IXMLEntityResolver:3,net.n3.nanoxml.IXMLReader:1,net.n3.nanoxml.XMLEntityResolver:3,net.n3.nanoxml.StdXMLReader:1}}","{methodDeps:{net.n3.nanoxml.XMLEntityResolver:3,net.n3.nanoxml.StdXMLReader:1}}"
118,org.jhotdraw.draw.event.HandleListener,"{attrDeps:{org.jhotdraw.draw.event.HandleEvent:3}}",null
123,org.jhotdraw.draw.event.ToolEvent,"{attrDeps:{org.jhotdraw.draw.tool.DragTracker:2,org.jhotdraw.draw.tool.Tool:2,org.jhotdraw.draw.tool.HandleTracker:2,org.jhotdraw.draw.tool.SelectAreaTracker:2,org.jhotdraw.draw.DefaultDrawingView:3,org.jhotdraw.draw.DrawingView:3}}","{methodDeps:{org.jhotdraw.draw.tool.DragTracker:2,org.jhotdraw.draw.tool.HandleTracker:2,org.jhotdraw.draw.tool.SelectAreaTracker:2,org.jhotdraw.draw.DefaultDrawingView:3}}"
161,org.jhotdraw.draw.LineConnectionFigure,"{attrDeps:{org.jhotdraw.draw.EllipseFigure:1,org.jhotdraw.draw.liner.Liner:3,org.jhotdraw.draw.AbstractCompositeFigure:1,org.jhotdraw.draw.DiamondFigure:1,org.jhotdraw.draw.connector.Connector:13,org.jhotdraw.draw.Figure:2,org.jhotdraw.beans.AbstractBean:1,org.jhotdraw.draw.ImageHolderFigure:2,org.jhotdraw.draw.tool.AbstractTool:1,org.jhotdraw.draw.RectangleFigure:1,org.jhotdraw.draw.DefaultDrawingEditor:1,org.jhotdraw.draw.ConnectionFigure:2,org.jhotdraw.draw.BezierFigure:1,org.jhotdraw.xml.NanoXMLDOMOutput:3,org.jhotdraw.draw.DrawingView:1,org.jhotdraw.draw.TextHolderFigure:2,org.jhotdraw.draw.LineFigure:1,org.jhotdraw.draw.DrawingEditorProxy:1,org.jhotdraw.draw.CompositeFigure:2,org.jhotdraw.draw.Drawing:2,org.jhotdraw.xml.DOMOutput:3,org.jhotdraw.xml.DOMInput:3,org.jhotdraw.draw.DecoratedFigure:2,org.jhotdraw.draw.RoundRectangleFigure:1,org.jhotdraw.draw.AbstractConstrainer:1,org.jhotdraw.xml.NanoXMLDOMInput:3,org.jhotdraw.geom.BezierPath:1,org.jhotdraw.draw.AbstractAttributedDecoratedFigure:1,org.jhotdraw.draw.DefaultDrawingView:1,org.jhotdraw.draw.AbstractFigure:1,org.jhotdraw.draw.AbstractAttributedFigure:1,org.jhotdraw.draw.TriangleFigure:1}}","{methodDeps:{org.jhotdraw.draw.handle.BezierOutlineHandle:2,org.jhotdraw.draw.EllipseFigure:2,org.jhotdraw.draw.liner.Liner:2,org.jhotdraw.draw.AbstractCompositeFigure:1,org.jhotdraw.draw.handle.ConnectionEndHandle:1,org.jhotdraw.draw.DiamondFigure:2,org.jhotdraw.draw.connector.Connector:11,org.jhotdraw.draw.Figure:11,org.jhotdraw.beans.AbstractBean:1,org.jhotdraw.draw.ImageHolderFigure:11,org.jhotdraw.draw.tool.AbstractTool:1,org.jhotdraw.draw.RectangleFigure:1,org.jhotdraw.draw.DefaultDrawingEditor:1,org.jhotdraw.draw.handle.BezierNodeHandle:1,org.jhotdraw.draw.ConnectionFigure:11,org.jhotdraw.draw.BezierFigure:2,org.jhotdraw.xml.NanoXMLDOMOutput:9,org.jhotdraw.draw.DrawingView:1,org.jhotdraw.draw.TextHolderFigure:11,org.jhotdraw.draw.LineFigure:2,org.jhotdraw.draw.DrawingEditorProxy:1,org.jhotdraw.draw.CompositeFigure:11,org.jhotdraw.xml.DOMOutput:9,org.jhotdraw.xml.DOMInput:10,org.jhotdraw.draw.handle.ConnectionStartHandle:1,org.jhotdraw.draw.DecoratedFigure:11,org.jhotdraw.draw.RoundRectangleFigure:1,org.jhotdraw.draw.AbstractConstrainer:1,org.jhotdraw.xml.NanoXMLDOMInput:10,org.jhotdraw.draw.AbstractAttributedDecoratedFigure:2,org.jhotdraw.draw.DefaultDrawingView:1,org.jhotdraw.draw.AbstractFigure:1,org.jhotdraw.draw.AbstractAttributedFigure:1,org.jhotdraw.draw.TriangleFigure:1}}"
29,org.jhotdraw.app.action.edit.DeleteAction,null,"{methodDeps:{org.jhotdraw.util.ResourceBundleUtil:2,org.jhotdraw.beans.WeakPropertyChangeListener:1,org.jhotdraw.gui.EditableComponent:1}}"
165,org.jhotdraw.draw.liner.Liner,"{attrDeps:{org.jhotdraw.draw.ConnectionFigure:1,org.jhotdraw.geom.BezierPath:1}}",null
30,org.jhotdraw.app.action.edit.DuplicateAction,"{attrDeps:{org.jhotdraw.app.action.edit.AbstractSelectionAction:1}}","{methodDeps:{org.jhotdraw.app.action.edit.AbstractSelectionAction:1,org.jhotdraw.util.ResourceBundleUtil:2,org.jhotdraw.gui.EditableComponent:1}}"
105,org.jhotdraw.draw.DrawingView,"{attrDeps:{org.jhotdraw.draw.event.FigureSelectionListener:2,org.jhotdraw.draw.handle.AbstractHandle:4,org.jhotdraw.draw.DecoratedFigure:5,org.jhotdraw.draw.DrawingEditor:3,org.jhotdraw.draw.CompositeFigure:5,org.jhotdraw.draw.Drawing:2,org.jhotdraw.draw.ConnectionFigure:5,org.jhotdraw.draw.Figure:5,org.jhotdraw.draw.handle.Handle:4,org.jhotdraw.draw.TextHolderFigure:5,org.jhotdraw.draw.Constrainer:5,org.jhotdraw.draw.ImageHolderFigure:5}}","{methodDeps:{org.jhotdraw.draw.handle.AbstractHandle:4,org.jhotdraw.draw.DecoratedFigure:5,org.jhotdraw.draw.CompositeFigure:5,org.jhotdraw.draw.ConnectionFigure:5,org.jhotdraw.draw.TextHolderFigure:5,org.jhotdraw.draw.ImageHolderFigure:5}}"
48,org.jhotdraw.draw.action.AbstractSelectedAction,"{attrDeps:{org.jhotdraw.draw.DrawingEditor:4,org.jhotdraw.util.ResourceBundleUtil:1,org.jhotdraw.draw.Drawing:1,org.jhotdraw.app.Disposable:1,org.jhotdraw.draw.DefaultDrawingView:5,org.jhotdraw.draw.DrawingView:5}}","{methodDeps:{org.jhotdraw.draw.DrawingEditor:4,org.jhotdraw.util.ResourceBundleUtil:1,org.jhotdraw.draw.Drawing:1,org.jhotdraw.app.Disposable:1,org.jhotdraw.beans.WeakPropertyChangeListener:1,org.jhotdraw.draw.DefaultDrawingView:9,org.jhotdraw.draw.DrawingView:9}}"
112,org.jhotdraw.draw.event.FigureAdapter,"{attrDeps:{org.jhotdraw.draw.event.FigureListener:1,org.jhotdraw.draw.event.FigureEvent:7}}","{methodDeps:{org.jhotdraw.draw.event.FigureListener:1}}"
222,org.jhotdraw.gui.fontchooser.FontCollectionNode,"{attrDeps:{org.jhotdraw.gui.fontchooser.FontFamilyNode:2}}","{methodDeps:{org.jhotdraw.gui.fontchooser.FontFamilyNode:1}}"
150,org.jhotdraw.draw.handle.TextOverflowHandle,"{attrDeps:{org.jhotdraw.draw.handle.AbstractHandle:1,org.jhotdraw.draw.DecoratedFigure:1,org.jhotdraw.draw.CompositeFigure:1,org.jhotdraw.draw.ConnectionFigure:1,org.jhotdraw.draw.DefaultDrawingView:7,org.jhotdraw.draw.Figure:1,org.jhotdraw.draw.TextHolderFigure:1,org.jhotdraw.draw.ImageHolderFigure:1}}","{methodDeps:{org.jhotdraw.draw.handle.AbstractHandle:1,org.jhotdraw.draw.DecoratedFigure:3,org.jhotdraw.draw.DrawingEditor:3,org.jhotdraw.draw.CompositeFigure:3,org.jhotdraw.util.ResourceBundleUtil:2,org.jhotdraw.draw.ConnectionFigure:3,org.jhotdraw.draw.DefaultDrawingView:1,org.jhotdraw.draw.Figure:3,org.jhotdraw.draw.TextHolderFigure:3,org.jhotdraw.draw.DrawingView:1,org.jhotdraw.draw.ImageHolderFigure:3}}"
74,org.jhotdraw.draw.action.SendToBackAction,"{attrDeps:{org.jhotdraw.draw.DrawingEditor:1,org.jhotdraw.draw.action.AbstractSelectedAction:1,org.jhotdraw.draw.DefaultDrawingView:1,org.jhotdraw.draw.DrawingView:1}}","{methodDeps:{org.jhotdraw.draw.action.AbstractSelectedAction:1,org.jhotdraw.util.ResourceBundleUtil:1,org.jhotdraw.draw.Drawing:1,org.jhotdraw.draw.DefaultDrawingView:2,org.jhotdraw.draw.DrawingView:2}}"
197,org.jhotdraw.draw.TriangleFigure,"{attrDeps:{org.jhotdraw.draw.tool.AbstractTool:1,org.jhotdraw.draw.DrawingEditorProxy:1,org.jhotdraw.draw.AbstractCompositeFigure:1,org.jhotdraw.draw.AbstractConstrainer:1,org.jhotdraw.draw.DefaultDrawingEditor:1,org.jhotdraw.draw.ConnectionFigure:1,org.jhotdraw.geom.BezierPath:1,org.jhotdraw.draw.AbstractFigure:1,org.jhotdraw.draw.AbstractAttributedFigure:1,org.jhotdraw.draw.connector.Connector:3,org.jhotdraw.beans.AbstractBean:1}}","{methodDeps:{org.jhotdraw.geom.Geom:2,org.jhotdraw.draw.DrawingEditorProxy:1,org.jhotdraw.draw.AbstractCompositeFigure:1,org.jhotdraw.geom.GrowStroke:8,org.jhotdraw.draw.connector.ChopTriangleConnector:2,org.jhotdraw.draw.tool.AbstractTool:1,org.jhotdraw.draw.AbstractConstrainer:1,org.jhotdraw.draw.DefaultDrawingEditor:1,org.jhotdraw.geom.BezierPath:26,org.jhotdraw.draw.AbstractFigure:1,org.jhotdraw.draw.AbstractAttributedFigure:1,org.jhotdraw.draw.AttributeKeys:9,org.jhotdraw.draw.handle.OrientationHandle:1}}"
238,org.jhotdraw.gui.plaf.palette.PaletteUtilities,null,null
255,org.jhotdraw.xml.DOMInput,null,null
