Id,Name,Set_of_Attrdeps,Set_of_Methoddeps
248,org.apache.log4j.WriterAppender,"{attrDeps:{org.apache.log4j.helpers.CountingQuietWriter:1,org.apache.log4j.helpers.OnlyOnceErrorHandler:1,org.apache.log4j.xml.XMLLayout:2,org.apache.log4j.varia.FallbackErrorHandler:1,org.apache.log4j.SimpleLayout:2,org.apache.log4j.spi.LoggingEvent:2,org.apache.log4j.spi.ErrorHandler:1,org.apache.log4j.AppenderSkeleton:1,org.apache.log4j.helpers.SyslogQuietWriter:1,org.apache.log4j.Layout:2,org.apache.log4j.PatternLayout:2,org.apache.log4j.HTMLLayout:2,org.apache.log4j.helpers.QuietWriter:1,org.apache.log4j.helpers.DateLayout:2}}","{methodDeps:{org.apache.log4j.helpers.CountingQuietWriter:9,org.apache.log4j.helpers.OnlyOnceErrorHandler:2,org.apache.log4j.xml.XMLLayout:4,org.apache.log4j.varia.FallbackErrorHandler:2,org.apache.log4j.SimpleLayout:4,org.apache.log4j.spi.ErrorHandler:2,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.AppenderSkeleton:1,org.apache.log4j.helpers.SyslogQuietWriter:9,org.apache.log4j.Layout:4,org.apache.log4j.PatternLayout:4,org.apache.log4j.HTMLLayout:4,org.apache.log4j.helpers.QuietWriter:9,org.apache.log4j.helpers.LogLog:5,org.apache.log4j.helpers.DateLayout:4}}"
187,org.apache.log4j.net.SMTPAppender,"{attrDeps:{org.apache.log4j.helpers.OnlyOnceErrorHandler:3,org.apache.log4j.xml.XMLLayout:2,org.apache.log4j.varia.FallbackErrorHandler:3,org.apache.log4j.SimpleLayout:2,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.spi.ErrorHandler:1,org.apache.log4j.AppenderSkeleton:1,org.apache.log4j.net.DefaultEvaluator:4,org.apache.log4j.spi.Filter:1,org.apache.log4j.helpers.CyclicBuffer:1,org.apache.log4j.spi.TriggeringEventEvaluator:4,org.apache.log4j.Layout:1,org.apache.log4j.PatternLayout:1,org.apache.log4j.HTMLLayout:1,org.apache.log4j.xml.UnrecognizedElementHandler:1,org.apache.log4j.helpers.DateLayout:1}}","{methodDeps:{org.apache.log4j.helpers.OnlyOnceErrorHandler:5,org.apache.log4j.spi.OptionHandler:1,org.apache.log4j.xml.XMLLayout:5,org.apache.log4j.varia.FallbackErrorHandler:5,org.apache.log4j.SimpleLayout:5,org.apache.log4j.spi.LoggingEvent:5,org.apache.log4j.spi.ErrorHandler:1,org.apache.log4j.AppenderSkeleton:1,org.apache.log4j.net.DefaultEvaluator:1,org.apache.log4j.spi.Filter:1,org.apache.log4j.xml.DOMConfigurator:1,org.apache.log4j.helpers.CyclicBuffer:5,org.apache.log4j.spi.TriggeringEventEvaluator:1,org.apache.log4j.Layout:1,org.apache.log4j.PatternLayout:1,org.apache.log4j.HTMLLayout:1,org.apache.log4j.net.SMTPAppender$1:1,org.apache.log4j.helpers.OptionConverter:1,org.apache.log4j.xml.UnrecognizedElementHandler:1,org.apache.log4j.helpers.LogLog:2,org.apache.log4j.helpers.DateLayout:1}}"
92,org.apache.log4j.lf5.StartLogFactor5,null,"{methodDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:4,org.apache.log4j.lf5.LF5Appender:2,org.apache.log4j.lf5.LogLevel:1}}"
175,org.apache.log4j.lf5.viewer.LogTableRowRenderer,"{attrDeps:{org.apache.log4j.lf5.Log4JLogRecord:2,org.apache.log4j.lf5.util.AdapterLogRecord:2,org.apache.log4j.lf5.LogLevel:1}}","{methodDeps:{org.apache.log4j.lf5.viewer.FilteredLogTableModel:1,org.apache.log4j.lf5.LogRecord:1,org.apache.log4j.lf5.Log4JLogRecord:1,org.apache.log4j.lf5.util.AdapterLogRecord:1,org.apache.log4j.lf5.LogLevel:1}}"
44,org.apache.log4j.helpers.CyclicBuffer,"{attrDeps:{org.apache.log4j.spi.LoggingEvent:3}}",null
202,org.apache.log4j.or.sax.AttributesRenderer,"{attrDeps:{org.apache.log4j.or.ObjectRenderer:1}}","{methodDeps:{org.apache.log4j.or.ObjectRenderer:1}}"
243,org.apache.log4j.varia.LevelRangeFilter,"{attrDeps:{org.apache.log4j.Level:3,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.spi.Filter:1}}","{methodDeps:{org.apache.log4j.Priority:3,org.apache.log4j.Level:3,org.apache.log4j.spi.LoggingEvent:2,org.apache.log4j.spi.Filter:1}}"
57,org.apache.log4j.helpers.PatternParser$CategoryPatternConverter,"{attrDeps:{org.apache.log4j.helpers.PatternParser$NamedPatternConverter:1,org.apache.log4j.helpers.PatternParser:2,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.helpers.FormattingInfo:1}}","{methodDeps:{org.apache.log4j.helpers.PatternParser$NamedPatternConverter:1,org.apache.log4j.spi.LoggingEvent:1}}"
256,org.apache.log4j.xml.Log4jEntityResolver,null,"{methodDeps:{org.apache.log4j.helpers.LogLog:1}}"
132,org.apache.log4j.lf5.viewer.LogBrokerMonitor$13,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:1,org.apache.log4j.lf5.viewer.LogTable:1}}"
141,org.apache.log4j.lf5.viewer.LogBrokerMonitor$21,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:1}}"
125,org.apache.log4j.lf5.viewer.FilteredLogTableModel,"{attrDeps:{org.apache.log4j.lf5.LogRecord:3,org.apache.log4j.lf5.viewer.LogBrokerMonitor$4:3,org.apache.log4j.lf5.PassingLogRecordFilter:3,org.apache.log4j.lf5.LogRecordFilter:3,org.apache.log4j.lf5.viewer.LogBrokerMonitor$3:3,org.apache.log4j.lf5.Log4JLogRecord:3,org.apache.log4j.lf5.util.AdapterLogRecord:3,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerLogRecordFilter:3}}","{methodDeps:{org.apache.log4j.lf5.LogRecord:10,org.apache.log4j.lf5.PassingLogRecordFilter:2,org.apache.log4j.lf5.viewer.LogBrokerMonitor$4:2,org.apache.log4j.lf5.LogRecordFilter:2,org.apache.log4j.lf5.viewer.LogBrokerMonitor$3:2,org.apache.log4j.lf5.Log4JLogRecord:10,org.apache.log4j.lf5.util.AdapterLogRecord:10,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerLogRecordFilter:2}}"
222,org.apache.log4j.spi.LoggingEvent,"{attrDeps:{org.apache.log4j.spi.ThrowableInformation:3,org.apache.log4j.Logger:5,org.apache.log4j.Priority:3,org.apache.log4j.Level:3,org.apache.log4j.Category:5,org.apache.log4j.spi.LocationInfo:3}}","{methodDeps:{org.apache.log4j.spi.ThrowableInformation:3,org.apache.log4j.Logger:4,org.apache.log4j.Priority:1,org.apache.log4j.Level:1,org.apache.log4j.MDC:2,org.apache.log4j.helpers.Loader:1,org.apache.log4j.NDC:1,org.apache.log4j.or.RendererMap:1,org.apache.log4j.spi.RendererSupport:1,org.apache.log4j.helpers.LogLog:1,org.apache.log4j.Category:4,org.apache.log4j.spi.LocationInfo:2}}"
228,org.apache.log4j.spi.RepositorySelector,"{attrDeps:{org.apache.log4j.spi.LoggerRepository:1,org.apache.log4j.spi.NOPLoggerRepository:1,org.apache.log4j.Hierarchy:1}}","{methodDeps:{org.apache.log4j.spi.NOPLoggerRepository:1,org.apache.log4j.Hierarchy:1}}"
199,org.apache.log4j.or.jms.MessageRenderer,"{attrDeps:{org.apache.log4j.or.ObjectRenderer:1}}","{methodDeps:{org.apache.log4j.or.ObjectRenderer:1,org.apache.log4j.helpers.LogLog:1}}"
216,org.apache.log4j.spi.ErrorHandler,"{attrDeps:{org.apache.log4j.Logger:1,org.apache.log4j.spi.OptionHandler:1,org.apache.log4j.Appender:2,org.apache.log4j.spi.NOPLogger:1,org.apache.log4j.spi.RootLogger:1,org.apache.log4j.spi.RootCategory:1,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.AppenderSkeleton:2}}","{methodDeps:{org.apache.log4j.spi.OptionHandler:1,org.apache.log4j.spi.NOPLogger:1,org.apache.log4j.spi.RootLogger:1,org.apache.log4j.spi.RootCategory:1,org.apache.log4j.AppenderSkeleton:2}}"
233,org.apache.log4j.spi.VectorWriter,null,"{methodDeps:{org.apache.log4j.spi.NullWriter:1}}"
223,org.apache.log4j.spi.NOPLogger,"{attrDeps:{org.apache.log4j.Logger:1,org.apache.log4j.Appender:4,org.apache.log4j.Priority:8,org.apache.log4j.Level:8,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.AppenderSkeleton:4,org.apache.log4j.spi.NOPLoggerRepository:1}}","{methodDeps:{org.apache.log4j.Logger:1,org.apache.log4j.Level:8,org.apache.log4j.AppenderSkeleton:4}}"
6,org.apache.log4j.Category,"{attrDeps:{org.apache.log4j.spi.RootLogger:1,org.apache.log4j.spi.RootCategory:1,org.apache.log4j.spi.AppenderAttachable:1,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.AppenderSkeleton:5,org.apache.log4j.spi.NOPLoggerRepository:5,org.apache.log4j.Hierarchy:5,org.apache.log4j.Logger:1,org.apache.log4j.Appender:5,org.apache.log4j.Priority:9,org.apache.log4j.spi.NOPLogger:1,org.apache.log4j.Level:9,org.apache.log4j.spi.LoggerRepository:5,org.apache.log4j.helpers.AppenderAttachableImpl:1}}","{methodDeps:{org.apache.log4j.helpers.NullEnumeration:1,org.apache.log4j.spi.HierarchyEventListener:1,org.apache.log4j.spi.RootLogger:1,org.apache.log4j.spi.RootCategory:1,org.apache.log4j.spi.AppenderAttachable:1,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.AppenderSkeleton:1,org.apache.log4j.spi.NOPLoggerRepository:20,org.apache.log4j.Hierarchy:20,org.apache.log4j.Appender:1,org.apache.log4j.Priority:18,org.apache.log4j.spi.NOPLogger:1,org.apache.log4j.Level:18,org.apache.log4j.helpers.AppenderAttachableImpl:12,org.apache.log4j.spi.LoggerRepository:20,org.apache.log4j.LogManager:7}}"
207,org.apache.log4j.PropertyWatchdog,"{attrDeps:{org.apache.log4j.helpers.FileWatchdog:1}}","{methodDeps:{org.apache.log4j.helpers.FileWatchdog:1,org.apache.log4j.PropertyConfigurator:2,org.apache.log4j.LogManager:1}}"
32,org.apache.log4j.config.PropertySetterException,null,null
166,org.apache.log4j.lf5.viewer.LogFactor5InputDialog$2,"{attrDeps:{org.apache.log4j.lf5.viewer.LogFactor5InputDialog:2}}",null
21,org.apache.log4j.chainsaw.LoggingReceiver,"{attrDeps:{org.apache.log4j.Logger:7,org.apache.log4j.spi.NOPLogger:7,org.apache.log4j.spi.RootLogger:7,org.apache.log4j.chainsaw.MyTableModel:3,org.apache.log4j.spi.RootCategory:7}}","{methodDeps:{org.apache.log4j.Logger:4,org.apache.log4j.spi.NOPLogger:4,org.apache.log4j.spi.RootLogger:4,org.apache.log4j.spi.RootCategory:4,org.apache.log4j.chainsaw.LoggingReceiver$Slurper:1,org.apache.log4j.Category:4}}"
50,org.apache.log4j.helpers.Loader,null,"{methodDeps:{org.apache.log4j.helpers.OptionConverter:3,org.apache.log4j.helpers.LogLog:4}}"
168,org.apache.log4j.lf5.viewer.LogFactor5InputDialog,"{attrDeps:{org.apache.log4j.lf5.viewer.LogFactor5Dialog:1}}","{methodDeps:{org.apache.log4j.lf5.viewer.LogFactor5Dialog:1,org.apache.log4j.lf5.viewer.LogFactor5InputDialog$3:1,org.apache.log4j.lf5.viewer.LogFactor5InputDialog$1:1,org.apache.log4j.lf5.viewer.LogFactor5InputDialog$2:1}}"
142,org.apache.log4j.lf5.viewer.LogBrokerMonitor$22,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:1}}"
215,org.apache.log4j.spi.ErrorCode,null,null
195,org.apache.log4j.net.TelnetAppender$SocketHandler,"{attrDeps:{org.apache.log4j.net.TelnetAppender:2}}","{methodDeps:{org.apache.log4j.helpers.LogLog:1}}"
247,org.apache.log4j.varia.StringMatchFilter,"{attrDeps:{org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.spi.Filter:1}}","{methodDeps:{org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.helpers.OptionConverter:1,org.apache.log4j.spi.Filter:1}}"
63,org.apache.log4j.helpers.PatternParser$NamedPatternConverter,"{attrDeps:{org.apache.log4j.helpers.PatternConverter:1,org.apache.log4j.spi.LoggingEvent:2,org.apache.log4j.helpers.FormattingInfo:1}}","{methodDeps:{org.apache.log4j.helpers.PatternConverter:1}}"
242,org.apache.log4j.varia.LevelMatchFilter,"{attrDeps:{org.apache.log4j.Level:1,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.spi.Filter:1}}","{methodDeps:{org.apache.log4j.Priority:2,org.apache.log4j.Level:2,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.helpers.OptionConverter:1,org.apache.log4j.spi.Filter:1}}"
79,org.apache.log4j.jmx.LoggerDynamicMBean,"{attrDeps:{org.apache.log4j.jmx.AbstractDynamicMBean:1,org.apache.log4j.Logger:13,org.apache.log4j.Appender:1,org.apache.log4j.spi.NOPLogger:13,org.apache.log4j.spi.RootLogger:13,org.apache.log4j.Level:1,org.apache.log4j.spi.RootCategory:13,org.apache.log4j.AppenderSkeleton:1}}","{methodDeps:{org.apache.log4j.jmx.AbstractDynamicMBean:1,org.apache.log4j.Logger:11,org.apache.log4j.Priority:1,org.apache.log4j.Appender:2,org.apache.log4j.jmx.AppenderDynamicMBean:1,org.apache.log4j.spi.NOPLogger:11,org.apache.log4j.spi.RootLogger:11,org.apache.log4j.Level:1,org.apache.log4j.spi.RootCategory:11,org.apache.log4j.helpers.OptionConverter:2,org.apache.log4j.AppenderSkeleton:2,org.apache.log4j.Category:11}}"
165,org.apache.log4j.lf5.viewer.LogFactor5InputDialog$1,"{attrDeps:{org.apache.log4j.lf5.viewer.LogFactor5InputDialog:2}}",null
123,org.apache.log4j.lf5.viewer.configure.ConfigurationManager,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNode:2,org.apache.log4j.lf5.viewer.LogTable:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.CategoryPath:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor:13,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNode:5,org.apache.log4j.lf5.viewer.LogTable:2,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerTree:4,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerModel:5,org.apache.log4j.lf5.LogLevel:7,org.apache.log4j.lf5.viewer.LogTableColumn:3}}"
27,org.apache.log4j.chainsaw.XMLFileHandler,"{attrDeps:{org.apache.log4j.chainsaw.MyTableModel:2,org.apache.log4j.Level:1}}","{methodDeps:{org.apache.log4j.chainsaw.MyTableModel:1,org.apache.log4j.Level:1,org.apache.log4j.chainsaw.EventDetails:1}}"
143,org.apache.log4j.lf5.viewer.LogBrokerMonitor$23,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:1}}"
254,org.apache.log4j.xml.DOMConfigurator$ParseAction,null,null
212,org.apache.log4j.spi.AppenderAttachable,"{attrDeps:{org.apache.log4j.Appender:4,org.apache.log4j.AppenderSkeleton:4}}","{methodDeps:{org.apache.log4j.AppenderSkeleton:4}}"
33,org.apache.log4j.ConsoleAppender$SystemErrStream,null,null
239,org.apache.log4j.varia.FallbackErrorHandler,"{attrDeps:{org.apache.log4j.Logger:4,org.apache.log4j.Appender:4,org.apache.log4j.spi.NOPLogger:4,org.apache.log4j.spi.RootLogger:4,org.apache.log4j.spi.RootCategory:4,org.apache.log4j.spi.ErrorHandler:1,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.AppenderSkeleton:4}}","{methodDeps:{org.apache.log4j.Logger:6,org.apache.log4j.Appender:6,org.apache.log4j.spi.NOPLogger:6,org.apache.log4j.spi.RootLogger:6,org.apache.log4j.spi.RootCategory:6,org.apache.log4j.spi.ErrorHandler:1,org.apache.log4j.AppenderSkeleton:6,org.apache.log4j.helpers.LogLog:8,org.apache.log4j.Category:6}}"
235,org.apache.log4j.TestThrowableStrRep,"{attrDeps:{org.apache.log4j.net.SocketHubAppender:1,org.apache.log4j.net.SyslogAppender:1,org.apache.log4j.net.SocketAppender:2,org.apache.log4j.varia.NullAppender:1,org.apache.log4j.spi.RootLogger:4,org.apache.log4j.net.TelnetAppender:2,org.apache.log4j.spi.RootCategory:4,org.apache.log4j.lf5.LF5Appender:2,org.apache.log4j.net.SMTPAppender:1,org.apache.log4j.spi.NOPLogger:4,org.apache.log4j.ConsoleAppender:1,org.apache.log4j.FileAppender:1,org.apache.log4j.jdbc.JDBCAppender:1,org.apache.log4j.nt.NTEventLogAppender:1,org.apache.log4j.WriterAppender:1,org.apache.log4j.AsyncAppender:1,org.apache.log4j.net.JMSAppender:1}}","{methodDeps:{org.apache.log4j.net.SocketHubAppender:2,org.apache.log4j.net.SyslogAppender:2,org.apache.log4j.net.SocketAppender:2,org.apache.log4j.varia.NullAppender:2,org.apache.log4j.spi.RootLogger:1,org.apache.log4j.TestThrowableStrRep$AppendThread:2,org.apache.log4j.net.TelnetAppender:2,org.apache.log4j.SimpleLayout:2,org.apache.log4j.spi.RootCategory:1,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.lf5.LF5Appender:2,org.apache.log4j.AppenderSkeleton:2,org.apache.log4j.Logger:1,org.apache.log4j.net.SMTPAppender:2,org.apache.log4j.spi.NOPLogger:1,org.apache.log4j.ConsoleAppender:4,org.apache.log4j.FileAppender:2,org.apache.log4j.WriterAppender:2,org.apache.log4j.jdbc.JDBCAppender:2,org.apache.log4j.nt.NTEventLogAppender:2,org.apache.log4j.AsyncAppender:2,org.apache.log4j.net.JMSAppender:2}}"
99,org.apache.log4j.lf5.util.ResourceUtils,"{attrDeps:{org.apache.log4j.lf5.util.Resource:2}}","{methodDeps:{org.apache.log4j.lf5.util.Resource:4}}"
72,org.apache.log4j.HTMLLayout,"{attrDeps:{org.apache.log4j.Level:1,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.Layout:1}}","{methodDeps:{org.apache.log4j.Priority:2,org.apache.log4j.helpers.Transform:10,org.apache.log4j.Level:2,org.apache.log4j.spi.LoggingEvent:13,org.apache.log4j.Layout:1,org.apache.log4j.spi.LocationInfo:2}}"
101,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryAbstractCellEditor,null,null
96,org.apache.log4j.lf5.util.LogFileParser,"{attrDeps:{org.apache.log4j.lf5.LogRecord:1,org.apache.log4j.lf5.viewer.LogBrokerMonitor:2,org.apache.log4j.lf5.Log4JLogRecord:1,org.apache.log4j.lf5.util.AdapterLogRecord:1,org.apache.log4j.lf5.viewer.LogFactor5LoadingDialog:1,org.apache.log4j.lf5.LogLevel:1}}","{methodDeps:{org.apache.log4j.lf5.LogRecord:8,org.apache.log4j.lf5.viewer.LogBrokerMonitor:4,org.apache.log4j.lf5.Log4JLogRecord:8,org.apache.log4j.lf5.util.AdapterLogRecord:8,org.apache.log4j.lf5.util.LogFileParser$1:1,org.apache.log4j.lf5.viewer.LogFactor5ErrorDialog:1,org.apache.log4j.lf5.viewer.LogFactor5LoadingDialog:1,org.apache.log4j.lf5.LogLevel:1}}"
194,org.apache.log4j.net.SyslogAppender,"{attrDeps:{org.apache.log4j.helpers.OnlyOnceErrorHandler:2,org.apache.log4j.xml.XMLLayout:2,org.apache.log4j.varia.FallbackErrorHandler:2,org.apache.log4j.Level:18,org.apache.log4j.SimpleLayout:2,org.apache.log4j.helpers.SyslogQuietWriter:1,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.Layout:2,org.apache.log4j.PatternLayout:2,org.apache.log4j.HTMLLayout:2,org.apache.log4j.AppenderSkeleton:1,org.apache.log4j.helpers.DateLayout:2}}","{methodDeps:{org.apache.log4j.helpers.OnlyOnceErrorHandler:1,org.apache.log4j.xml.XMLLayout:8,org.apache.log4j.helpers.SyslogWriter:1,org.apache.log4j.varia.FallbackErrorHandler:1,org.apache.log4j.SimpleLayout:8,org.apache.log4j.spi.LoggingEvent:3,org.apache.log4j.spi.ErrorHandler:1,org.apache.log4j.AppenderSkeleton:1,org.apache.log4j.Priority:1,org.apache.log4j.Level:1,org.apache.log4j.helpers.SyslogQuietWriter:9,org.apache.log4j.Layout:8,org.apache.log4j.PatternLayout:8,org.apache.log4j.HTMLLayout:8,org.apache.log4j.helpers.DateLayout:8}}"
24,org.apache.log4j.chainsaw.MyTableModel$1,null,"{methodDeps:{org.apache.log4j.chainsaw.EventDetails:2}}"
110,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$1,"{attrDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor:5}}","{methodDeps:{org.apache.log4j.lf5.viewer.categoryexplorer.CategoryAbstractCellEditor:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor:1,org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerModel:1}}"
144,org.apache.log4j.lf5.viewer.LogBrokerMonitor$24,"{attrDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:2}}","{methodDeps:{org.apache.log4j.lf5.viewer.LogBrokerMonitor:1}}"
30,org.apache.log4j.config.PropertyPrinter,"{attrDeps:{org.apache.log4j.Logger:1,org.apache.log4j.spi.NOPLogger:1,org.apache.log4j.spi.RootLogger:1,org.apache.log4j.Level:2,org.apache.log4j.spi.RootCategory:1,org.apache.log4j.config.PropertyGetter$PropertyCallback:1,org.apache.log4j.AppenderSkeleton:1,org.apache.log4j.Category:1}}","{methodDeps:{org.apache.log4j.Logger:5,org.apache.log4j.Priority:1,org.apache.log4j.Appender:3,org.apache.log4j.spi.NOPLogger:5,org.apache.log4j.spi.RootLogger:5,org.apache.log4j.Level:1,org.apache.log4j.spi.RootCategory:5,org.apache.log4j.config.PropertyGetter$PropertyCallback:1,org.apache.log4j.LogManager:1,org.apache.log4j.AppenderSkeleton:3,org.apache.log4j.Category:5,org.apache.log4j.config.PropertyGetter:1}}"
16,org.apache.log4j.chainsaw.DetailPanel,"{attrDeps:{org.apache.log4j.Logger:1,org.apache.log4j.spi.NOPLogger:1,org.apache.log4j.spi.RootLogger:1,org.apache.log4j.chainsaw.MyTableModel:2,org.apache.log4j.spi.RootCategory:1,org.apache.log4j.chainsaw.EventDetails:1}}","{methodDeps:{org.apache.log4j.Logger:1,org.apache.log4j.spi.NOPLogger:1,org.apache.log4j.spi.RootLogger:1,org.apache.log4j.chainsaw.MyTableModel:1,org.apache.log4j.spi.RootCategory:1,org.apache.log4j.chainsaw.EventDetails:8}}"
89,org.apache.log4j.lf5.LogRecord,"{attrDeps:{org.apache.log4j.lf5.LogLevel:3}}",null
127,org.apache.log4j.lf5.viewer.LF5SwingUtils,null,"{methodDeps:{org.apache.log4j.lf5.viewer.LF5SwingUtils$1:1,org.apache.log4j.lf5.viewer.TrackingAdjustmentListener:1}}"
53,org.apache.log4j.helpers.OnlyOnceErrorHandler,"{attrDeps:{org.apache.log4j.Logger:1,org.apache.log4j.Appender:2,org.apache.log4j.spi.NOPLogger:1,org.apache.log4j.spi.RootLogger:1,org.apache.log4j.spi.RootCategory:1,org.apache.log4j.spi.ErrorHandler:1,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.AppenderSkeleton:2}}","{methodDeps:{org.apache.log4j.spi.NOPLogger:1,org.apache.log4j.spi.RootLogger:1,org.apache.log4j.spi.RootCategory:1,org.apache.log4j.spi.ErrorHandler:1,org.apache.log4j.AppenderSkeleton:2,org.apache.log4j.helpers.LogLog:2}}"
204,org.apache.log4j.PatternLayout,"{attrDeps:{org.apache.log4j.helpers.PatternParser$NamedPatternConverter:1,org.apache.log4j.helpers.PatternParser$LiteralPatternConverter:1,org.apache.log4j.helpers.PatternParser$LocationPatternConverter:1,org.apache.log4j.helpers.PatternConverter:1,org.apache.log4j.helpers.PatternParser$BasicPatternConverter:1,org.apache.log4j.helpers.PatternParser:1,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.Layout:1,org.apache.log4j.helpers.PatternParser$DatePatternConverter:1,org.apache.log4j.helpers.PatternParser$MDCPatternConverter:1}}","{methodDeps:{org.apache.log4j.helpers.PatternParser$NamedPatternConverter:1,org.apache.log4j.helpers.PatternParser$LiteralPatternConverter:1,org.apache.log4j.helpers.PatternParser$LocationPatternConverter:1,org.apache.log4j.helpers.PatternConverter:1,org.apache.log4j.helpers.PatternParser$BasicPatternConverter:1,org.apache.log4j.helpers.PatternParser:3,org.apache.log4j.Layout:1,org.apache.log4j.helpers.PatternParser$DatePatternConverter:1,org.apache.log4j.helpers.PatternParser$MDCPatternConverter:1}}"
189,org.apache.log4j.net.SocketAppender,"{attrDeps:{org.apache.log4j.helpers.OnlyOnceErrorHandler:3,org.apache.log4j.net.SocketAppender$Connector:2,org.apache.log4j.varia.FallbackErrorHandler:3,org.apache.log4j.spi.LoggingEvent:1,org.apache.log4j.AppenderSkeleton:1}}","{methodDeps:{org.apache.log4j.helpers.OnlyOnceErrorHandler:3,org.apache.log4j.net.SocketAppender$Connector:1,org.apache.log4j.varia.FallbackErrorHandler:3,org.apache.log4j.spi.ErrorHandler:3,org.apache.log4j.spi.LoggingEvent:2,org.apache.log4j.AppenderSkeleton:1,org.apache.log4j.helpers.LogLog:5}}"
39,org.apache.log4j.FileAppender,"{attrDeps:{org.apache.log4j.helpers.CountingQuietWriter:1,org.apache.log4j.helpers.OnlyOnceErrorHandler:2,org.apache.log4j.xml.XMLLayout:3,org.apache.log4j.varia.FallbackErrorHandler:2,org.apache.log4j.SimpleLayout:3,org.apache.log4j.helpers.SyslogQuietWriter:1,org.apache.log4j.WriterAppender:1,org.apache.log4j.Layout:3,org.apache.log4j.PatternLayout:3,org.apache.log4j.HTMLLayout:3,org.apache.log4j.helpers.DateLayout:3}}","{methodDeps:{org.apache.log4j.helpers.CountingQuietWriter:1,org.apache.log4j.helpers.OnlyOnceErrorHandler:1,org.apache.log4j.xml.XMLLayout:3,org.apache.log4j.varia.FallbackErrorHandler:1,org.apache.log4j.SimpleLayout:3,org.apache.log4j.spi.ErrorHandler:1,org.apache.log4j.helpers.SyslogQuietWriter:1,org.apache.log4j.WriterAppender:1,org.apache.log4j.PatternLayout:3,org.apache.log4j.HTMLLayout:3,org.apache.log4j.helpers.QuietWriter:1,org.apache.log4j.helpers.LogLog:5,org.apache.log4j.helpers.DateLayout:3}}"
18,org.apache.log4j.chainsaw.ExitAction,"{attrDeps:{org.apache.log4j.Logger:5,org.apache.log4j.spi.NOPLogger:5,org.apache.log4j.spi.RootLogger:5,org.apache.log4j.spi.RootCategory:5}}","{methodDeps:{org.apache.log4j.Logger:1,org.apache.log4j.spi.NOPLogger:1,org.apache.log4j.spi.RootLogger:1,org.apache.log4j.spi.RootCategory:1,org.apache.log4j.Category:1}}"
245,org.apache.log4j.varia.ReloadingPropertyConfigurator,"{attrDeps:{org.apache.log4j.spi.Configurator:1,org.apache.log4j.PropertyConfigurator:1,org.apache.log4j.spi.LoggerRepository:1,org.apache.log4j.spi.NOPLoggerRepository:1,org.apache.log4j.Hierarchy:1}}","{methodDeps:{org.apache.log4j.spi.Configurator:1,org.apache.log4j.PropertyConfigurator:1,org.apache.log4j.spi.NOPLoggerRepository:1,org.apache.log4j.Hierarchy:1}}"
